OBJECTID,Name,Jurisdiction,Area_km2,Accessible,Bridge to,Jumps,Buffer Distance (km)
2631,NA,BRITISH COLUMBIA,0.024708874,yes,no,1,1.1
2636,NA,BRITISH COLUMBIA,0.009246115,yes,no,1,1.1
2640,NA,BRITISH COLUMBIA,0.119602577,yes,no,1,1.1
2643,NA,BRITISH COLUMBIA,0.020943178,yes,no,1,1.1
2644,NA,BRITISH COLUMBIA,0.006766442,yes,no,1,1.1
2646,NA,BRITISH COLUMBIA,0.020245972,yes,no,1,1.1
2648,NA,BRITISH COLUMBIA,0.008310508,yes,no,1,1.1
2653,NA,BRITISH COLUMBIA,0.019107778,yes,no,1,1.1
2658,NA,BRITISH COLUMBIA,0.011215974,yes,no,2,1.1
2659,NA,BRITISH COLUMBIA,0.012641146,yes,no,1,1.1
2662,NA,BRITISH COLUMBIA,0.01729443,yes,no,1,1.1
2667,NA,BRITISH COLUMBIA,0.027043666,yes,no,2,1.1
2669,NA,BRITISH COLUMBIA,0.004179734,yes,no,1,1.1
2670,NA,BRITISH COLUMBIA,0.02376908,yes,no,1,1.1
2671,NA,BRITISH COLUMBIA,0.873984745,yes,no,1,1.1
2672,NA,BRITISH COLUMBIA,0.020581782,yes,no,2,1.1
2683,NA,BRITISH COLUMBIA,0.008156616,yes,no,2,1.1
2685,NA,BRITISH COLUMBIA,0.310201121,yes,no,1,1.1
2687,NA,BRITISH COLUMBIA,0.07425265,yes,no,2,1.1
2688,NA,BRITISH COLUMBIA,0.008370016,yes,no,2,1.1
2697,NA,BRITISH COLUMBIA,0.003755855,yes,no,2,1.1
2699,NA,BRITISH COLUMBIA,0.256208326,yes,no,2,1.1
2700,NA,BRITISH COLUMBIA,0.165716599,yes,no,2,1.1
2703,NA,BRITISH COLUMBIA,0.012508344,yes,no,2,1.1
2705,NA,BRITISH COLUMBIA,0.006802293,yes,no,1,1.1
2706,NA,BRITISH COLUMBIA,0.068086437,yes,no,2,1.1
2707,NA,BRITISH COLUMBIA,0.020884659,yes,no,1,1.1
2708,NA,BRITISH COLUMBIA,0.009686728,yes,no,1,1.1
2710,NA,BRITISH COLUMBIA,0.02005768,yes,no,3,1.1
2711,NA,BRITISH COLUMBIA,0.011930681,yes,no,3,1.1
2712,NA,BRITISH COLUMBIA,0.011392037,yes,no,2,1.1
2713,NA,BRITISH COLUMBIA,0.032777062,yes,no,1,1.1
2714,NA,BRITISH COLUMBIA,0.010073269,yes,no,3,1.1
2715,NA,BRITISH COLUMBIA,0.00534057,yes,no,1,1.1
2716,NA,BRITISH COLUMBIA,0.239499536,yes,no,3,1.1
2717,NA,BRITISH COLUMBIA,0.001633841,yes,no,2,1.1
2718,NA,BRITISH COLUMBIA,0.647915317,yes,no,1,1.1
2719,NA,BRITISH COLUMBIA,0.114081377,yes,no,1,1.1
2720,NA,BRITISH COLUMBIA,0.005408001,yes,no,2,1.1
2721,NA,BRITISH COLUMBIA,0.005403422,yes,no,2,1.1
2722,NA,BRITISH COLUMBIA,0.005335352,yes,no,1,1.1
2723,NA,BRITISH COLUMBIA,0.040771128,yes,no,1,1.1
2724,NA,BRITISH COLUMBIA,0.003413135,yes,no,1,1.1
2725,NA,BRITISH COLUMBIA,0.033574888,yes,no,1,1.1
2726,NA,BRITISH COLUMBIA,0.080761054,yes,no,2,1.1
2727,NA,BRITISH COLUMBIA,0.001625943,yes,no,2,1.1
2728,NA,BRITISH COLUMBIA,0.006885195,yes,no,3,1.1
2729,NA,BRITISH COLUMBIA,0.003148053,yes,no,2,1.1
2730,NA,BRITISH COLUMBIA,0.002663226,yes,no,3,1.1
2731,NA,BRITISH COLUMBIA,0.113950619,yes,no,2,1.1
2732,NA,BRITISH COLUMBIA,0.012114014,yes,no,2,1.1
2733,NA,BRITISH COLUMBIA,0.101207691,yes,no,2,1.1
2734,NA,BRITISH COLUMBIA,0.171513455,yes,no,2,1.1
2735,NA,BRITISH COLUMBIA,0.01058298,yes,no,3,1.1
2736,NA,BRITISH COLUMBIA,0.113410815,yes,no,2,1.1
2737,NA,BRITISH COLUMBIA,0.011160547,yes,no,2,1.1
2738,NA,BRITISH COLUMBIA,0.019389551,yes,no,2,1.1
2739,NA,BRITISH COLUMBIA,0.105346734,yes,no,1,1.1
2740,NA,BRITISH COLUMBIA,0.008543143,yes,no,2,1.1
2741,NA,BRITISH COLUMBIA,0.005483993,yes,no,2,1.1
2742,NA,BRITISH COLUMBIA,0.014394348,yes,no,2,1.1
2743,NA,BRITISH COLUMBIA,0.007313593,yes,no,3,1.1
2744,NA,BRITISH COLUMBIA,0.0102821,yes,no,2,1.1
2745,NA,BRITISH COLUMBIA,0.010840301,yes,no,2,1.1
2746,NA,BRITISH COLUMBIA,0.004063764,yes,no,3,1.1
2747,NA,BRITISH COLUMBIA,0.372924092,yes,no,2,1.1
2748,NA,BRITISH COLUMBIA,0.010112551,yes,no,3,1.1
2749,NA,BRITISH COLUMBIA,0.004314224,yes,no,2,1.1
2750,NA,BRITISH COLUMBIA,0.01302872,yes,no,2,1.1
2751,NA,BRITISH COLUMBIA,0.006925061,yes,no,2,1.1
2752,NA,BRITISH COLUMBIA,0.005740336,yes,no,2,1.1
2753,NA,BRITISH COLUMBIA,0.065421095,yes,no,2,1.1
2754,NA,BRITISH COLUMBIA,0.004041751,yes,no,3,1.1
2755,NA,BRITISH COLUMBIA,0.537706461,yes,no,3,1.1
2756,NA,BRITISH COLUMBIA,0.009055193,yes,no,2,1.1
2759,NA,BRITISH COLUMBIA,0.557865775,yes,no,2,1.1
2761,NA,BRITISH COLUMBIA,0.38961197,yes,no,2,1.1
2765,NA,BRITISH COLUMBIA,0.096361507,yes,no,2,1.1
2766,NA,BRITISH COLUMBIA,0.014988688,yes,no,2,1.1
2767,NA,BRITISH COLUMBIA,0.007239783,yes,no,2,1.1
2768,NA,BRITISH COLUMBIA,0.009209111,yes,no,2,1.1
2769,NA,BRITISH COLUMBIA,0.116877231,yes,no,3,1.1
2770,NA,BRITISH COLUMBIA,0.010542591,yes,no,2,1.1
2772,NA,BRITISH COLUMBIA,0.006622614,yes,no,3,1.1
2773,NA,BRITISH COLUMBIA,0.038304431,yes,no,2,1.1
2774,NA,BRITISH COLUMBIA,0.008270348,yes,no,3,1.1
2776,NA,BRITISH COLUMBIA,0.019782328,yes,no,3,1.1
2778,NA,BRITISH COLUMBIA,0.034519311,yes,no,2,1.1
2779,NA,BRITISH COLUMBIA,0.091387666,yes,no,2,1.1
2780,NA,BRITISH COLUMBIA,0.032193804,yes,no,2,1.1
2781,NA,BRITISH COLUMBIA,0.122865786,yes,no,2,1.1
2782,NA,BRITISH COLUMBIA,0.009103942,yes,no,3,1.1
2783,NA,BRITISH COLUMBIA,0.161696317,yes,no,2,1.1
2784,NA,BRITISH COLUMBIA,0.023674085,yes,no,2,1.1
2785,NA,BRITISH COLUMBIA,0.016039117,yes,no,2,1.1
2786,NA,BRITISH COLUMBIA,0.03978704,yes,no,2,1.1
2787,NA,BRITISH COLUMBIA,0.004008383,yes,no,2,1.1
2788,NA,BRITISH COLUMBIA,0.002034371,yes,no,2,1.1
2789,NA,BRITISH COLUMBIA,0.009155264,yes,no,1,1.1
2790,NA,BRITISH COLUMBIA,0.062394335,yes,no,3,1.1
2791,NA,BRITISH COLUMBIA,0.331937382,yes,no,3,1.1
2792,NA,BRITISH COLUMBIA,0.005602521,yes,no,2,1.1
2793,NA,BRITISH COLUMBIA,0.013172391,yes,no,2,1.1
2796,NA,BRITISH COLUMBIA,0.009111722,yes,no,3,1.1
2797,NA,BRITISH COLUMBIA,0.003125223,yes,no,3,1.1
2798,NA,BRITISH COLUMBIA,0.010473358,yes,no,2,1.1
2799,NA,BRITISH COLUMBIA,0.005136439,yes,no,2,1.1
2800,NA,BRITISH COLUMBIA,0.028513815,yes,no,3,1.1
2801,NA,BRITISH COLUMBIA,0.014512058,yes,no,3,1.1
2802,NA,BRITISH COLUMBIA,0.015186257,yes,no,2,1.1
2803,NA,BRITISH COLUMBIA,0.005949689,yes,no,3,1.1
2804,NA,BRITISH COLUMBIA,0.024098937,yes,no,3,1.1
2805,NA,BRITISH COLUMBIA,0.007675417,yes,no,3,1.1
2806,NA,BRITISH COLUMBIA,0.005550795,yes,no,3,1.1
2807,NA,BRITISH COLUMBIA,0.019284315,yes,no,2,1.1
2808,NA,BRITISH COLUMBIA,0.0124672,yes,no,2,1.1
2809,NA,BRITISH COLUMBIA,0.00541837,yes,no,3,1.1
2810,NA,BRITISH COLUMBIA,0.010961467,yes,no,2,1.1
2811,NA,BRITISH COLUMBIA,0.102452771,yes,no,2,1.1
2812,NA,BRITISH COLUMBIA,0.004230317,yes,no,3,1.1
2813,NA,BRITISH COLUMBIA,0.015195753,yes,no,2,1.1
2814,NA,BRITISH COLUMBIA,0.056547201,yes,no,3,1.1
2815,NA,BRITISH COLUMBIA,0.020251581,yes,no,3,1.1
2816,NA,BRITISH COLUMBIA,0.010578363,yes,no,3,1.1
2817,NA,BRITISH COLUMBIA,0.007002088,yes,no,3,1.1
2819,NA,BRITISH COLUMBIA,0.014290122,yes,no,3,1.1
2820,NA,BRITISH COLUMBIA,0.006801973,yes,no,3,1.1
2821,NA,BRITISH COLUMBIA,0.006645526,yes,no,3,1.1
2822,NA,BRITISH COLUMBIA,0.005316596,yes,no,3,1.1
2823,NA,BRITISH COLUMBIA,0.007231038,yes,no,3,1.1
2824,NA,BRITISH COLUMBIA,0.008669553,yes,no,3,1.1
2825,NA,BRITISH COLUMBIA,0.27458045,yes,no,1,1.1
2826,NA,BRITISH COLUMBIA,0.220913249,yes,no,3,1.1
2827,NA,BRITISH COLUMBIA,0.751113787,yes,no,3,1.1
2828,NA,BRITISH COLUMBIA,0.007013177,yes,no,3,1.1
2829,NA,BRITISH COLUMBIA,0.045126465,yes,no,3,1.1
2830,NA,BRITISH COLUMBIA,0.006939397,yes,no,2,1.1
2832,NA,BRITISH COLUMBIA,0.006637951,yes,no,2,1.1
2833,NA,BRITISH COLUMBIA,0.015576388,yes,no,3,1.1
2834,NA,BRITISH COLUMBIA,0.008404301,yes,no,3,1.1
2835,NA,BRITISH COLUMBIA,0.01512705,yes,no,3,1.1
2836,NA,BRITISH COLUMBIA,0.016673469,yes,no,2,1.1
2837,NA,BRITISH COLUMBIA,0.00910625,yes,no,3,1.1
2838,NA,BRITISH COLUMBIA,0.007662035,yes,no,3,1.1
2839,NA,BRITISH COLUMBIA,0.006102797,yes,no,2,1.1
2840,NA,BRITISH COLUMBIA,0.094810897,yes,no,3,1.1
2841,NA,BRITISH COLUMBIA,0.044299953,yes,no,3,1.1
2842,NA,BRITISH COLUMBIA,0.008266908,yes,no,3,1.1
2844,NA,BRITISH COLUMBIA,0.061811583,yes,no,4,1.1
2845,NA,BRITISH COLUMBIA,0.007924672,yes,no,3,1.1
2847,NA,BRITISH COLUMBIA,0.048503458,yes,no,3,1.1
2848,NA,BRITISH COLUMBIA,0.007339873,yes,no,4,1.1
2849,NA,BRITISH COLUMBIA,0.006105825,yes,no,2,1.1
2850,NA,BRITISH COLUMBIA,0.988176657,yes,no,3,1.1
2851,NA,BRITISH COLUMBIA,0.010179147,yes,no,2,1.1
2852,NA,BRITISH COLUMBIA,0.008624044,yes,no,3,1.1
2853,NA,BRITISH COLUMBIA,0.006218396,yes,no,3,1.1
2854,NA,BRITISH COLUMBIA,0.005190092,yes,no,3,1.1
2855,NA,BRITISH COLUMBIA,0.033130407,yes,no,2,1.1
2856,NA,BRITISH COLUMBIA,0.005357976,yes,no,3,1.1
2857,NA,BRITISH COLUMBIA,0.010115172,yes,no,2,1.1
2858,NA,BRITISH COLUMBIA,0.007483365,yes,no,2,1.1
2859,NA,BRITISH COLUMBIA,0.011558192,yes,no,3,1.1
2860,NA,BRITISH COLUMBIA,0.04577834,yes,no,2,1.1
2861,NA,BRITISH COLUMBIA,0.007676905,yes,no,2,1.1
2862,NA,BRITISH COLUMBIA,0.62697722,yes,no,3,1.1
2863,NA,BRITISH COLUMBIA,0.037543701,yes,no,2,1.1
2864,NA,BRITISH COLUMBIA,0.019743335,yes,no,3,1.1
2865,NA,BRITISH COLUMBIA,0.007034437,yes,no,3,1.1
2866,NA,BRITISH COLUMBIA,0.035488392,yes,no,3,1.1
2867,NA,BRITISH COLUMBIA,0.075822128,yes,no,3,1.1
2868,NA,BRITISH COLUMBIA,0.013364403,yes,no,2,1.1
2869,NA,BRITISH COLUMBIA,0.006727731,yes,no,3,1.1
2870,NA,BRITISH COLUMBIA,0.010594763,yes,no,3,1.1
2871,NA,BRITISH COLUMBIA,0.11377167,yes,no,4,1.1
2872,NA,BRITISH COLUMBIA,0.005669679,yes,no,3,1.1
2873,NA,BRITISH COLUMBIA,0.044122678,yes,no,2,1.1
2874,NA,BRITISH COLUMBIA,0.055867344,yes,no,3,1.1
2875,NA,BRITISH COLUMBIA,0.28023599,yes,no,3,1.1
2877,NA,BRITISH COLUMBIA,0.019936016,yes,no,3,1.1
2878,NA,BRITISH COLUMBIA,0.027438891,yes,no,4,1.1
2879,NA,BRITISH COLUMBIA,0.008345817,yes,no,4,1.1
2880,NA,BRITISH COLUMBIA,0.005321862,yes,no,2,1.1
2881,NA,BRITISH COLUMBIA,0.02089439,yes,no,4,1.1
2882,NA,BRITISH COLUMBIA,0.026316328,yes,no,2,1.1
2883,NA,BRITISH COLUMBIA,0.010699549,yes,no,2,1.1
2884,NA,BRITISH COLUMBIA,0.004991704,yes,no,4,1.1
2885,NA,BRITISH COLUMBIA,0.715171671,yes,no,3,1.1
2886,NA,BRITISH COLUMBIA,0.010326669,yes,no,3,1.1
2887,NA,BRITISH COLUMBIA,0.019515164,yes,no,2,1.1
2888,NA,BRITISH COLUMBIA,0.022133647,yes,no,2,1.1
2889,NA,BRITISH COLUMBIA,0.007170362,yes,no,3,1.1
2890,NA,BRITISH COLUMBIA,0.021410637,yes,no,2,1.1
2891,NA,BRITISH COLUMBIA,0.009700224,yes,no,3,1.1
2892,NA,BRITISH COLUMBIA,0.007391821,yes,no,3,1.1
2893,NA,BRITISH COLUMBIA,0.062096549,yes,no,2,1.1
2894,NA,BRITISH COLUMBIA,0.047583291,yes,no,3,1.1
2895,NA,BRITISH COLUMBIA,0.006996421,yes,no,2,1.1
2896,NA,BRITISH COLUMBIA,0.015264711,yes,no,3,1.1
2897,NA,BRITISH COLUMBIA,0.008411019,yes,no,2,1.1
2898,NA,BRITISH COLUMBIA,0.010852554,yes,no,3,1.1
2899,NA,BRITISH COLUMBIA,0.038570374,yes,no,3,1.1
2900,NA,BRITISH COLUMBIA,0.050108931,yes,no,3,1.1
2901,NA,BRITISH COLUMBIA,0.006516275,yes,no,4,1.1
2902,NA,BRITISH COLUMBIA,0.030560848,yes,no,3,1.1
2903,NA,BRITISH COLUMBIA,0.011718217,yes,no,3,1.1
2904,NA,BRITISH COLUMBIA,0.009259421,yes,no,4,1.1
2906,NA,BRITISH COLUMBIA,0.00465625,yes,no,3,1.1
2907,NA,BRITISH COLUMBIA,0.007864729,yes,no,4,1.1
2908,NA,BRITISH COLUMBIA,0.004504015,yes,no,2,1.1
2909,NA,BRITISH COLUMBIA,0.090046698,yes,no,3,1.1
2911,NA,BRITISH COLUMBIA,0.007588185,yes,no,3,1.1
2912,NA,BRITISH COLUMBIA,0.004550023,yes,no,3,1.1
2913,NA,BRITISH COLUMBIA,0.019828284,yes,no,3,1.1
2914,NA,BRITISH COLUMBIA,0.012481109,yes,no,3,1.1
2915,NA,BRITISH COLUMBIA,0.002889757,yes,no,3,1.1
2916,NA,BRITISH COLUMBIA,0.016401867,yes,no,3,1.1
2917,NA,BRITISH COLUMBIA,0.010992614,yes,no,3,1.1
2918,NA,BRITISH COLUMBIA,0.010243714,yes,no,3,1.1
2919,NA,BRITISH COLUMBIA,0.012138209,yes,no,3,1.1
2921,NA,BRITISH COLUMBIA,0.09681506,yes,no,3,1.1
2922,NA,BRITISH COLUMBIA,0.006779767,yes,no,3,1.1
2923,NA,BRITISH COLUMBIA,0.003019305,yes,no,3,1.1
2924,NA,BRITISH COLUMBIA,0.007245877,yes,no,3,1.1
2925,NA,BRITISH COLUMBIA,0.00409515,yes,no,3,1.1
2926,NA,BRITISH COLUMBIA,0.008679674,yes,no,3,1.1
2927,NA,BRITISH COLUMBIA,0.009772491,yes,no,2,1.1
2928,NA,BRITISH COLUMBIA,0.023077695,yes,no,3,1.1
2929,NA,BRITISH COLUMBIA,0.019745385,yes,no,3,1.1
2930,NA,BRITISH COLUMBIA,0.028599072,yes,no,3,1.1
2931,NA,BRITISH COLUMBIA,0.028492171,yes,no,3,1.1
2932,NA,BRITISH COLUMBIA,0.024339147,yes,no,3,1.1
2933,NA,BRITISH COLUMBIA,0.107801396,yes,no,2,1.1
2935,NA,BRITISH COLUMBIA,0.012540255,yes,no,3,1.1
2936,NA,BRITISH COLUMBIA,0.040255093,yes,no,3,1.1
2937,NA,BRITISH COLUMBIA,0.035493923,yes,no,3,1.1
2938,NA,BRITISH COLUMBIA,0.018226948,yes,no,3,1.1
2939,NA,BRITISH COLUMBIA,0.020909477,yes,no,3,1.1
2940,NA,BRITISH COLUMBIA,0.004841506,yes,no,3,1.1
2941,NA,BRITISH COLUMBIA,0.005137826,yes,no,3,1.1
2942,NA,BRITISH COLUMBIA,0.034099432,yes,no,3,1.1
2943,NA,BRITISH COLUMBIA,0.012118826,yes,no,2,1.1
2944,NA,BRITISH COLUMBIA,0.003789636,yes,no,3,1.1
2945,NA,BRITISH COLUMBIA,0.01212749,yes,no,3,1.1
2946,NA,BRITISH COLUMBIA,0.007911997,yes,no,3,1.1
2947,NA,BRITISH COLUMBIA,0.009181301,yes,no,3,1.1
2948,NA,BRITISH COLUMBIA,0.116622615,yes,no,3,1.1
2949,NA,BRITISH COLUMBIA,0.006978835,yes,no,3,1.1
2950,NA,BRITISH COLUMBIA,0.024675335,yes,no,3,1.1
2951,NA,BRITISH COLUMBIA,0.009823198,yes,no,3,1.1
2952,NA,BRITISH COLUMBIA,0.010436705,yes,no,3,1.1
2953,NA,BRITISH COLUMBIA,0.069207586,yes,no,1,1.1
2954,NA,BRITISH COLUMBIA,0.004566,yes,no,3,1.1
2955,NA,BRITISH COLUMBIA,0.118814854,yes,no,3,1.1
2956,NA,BRITISH COLUMBIA,0.045810707,yes,no,3,1.1
2957,NA,BRITISH COLUMBIA,0.015726242,yes,no,4,1.1
2959,NA,BRITISH COLUMBIA,0.025390908,yes,no,2,1.1
2960,NA,BRITISH COLUMBIA,0.012026139,yes,no,2,1.1
2961,NA,BRITISH COLUMBIA,0.023759521,yes,no,2,1.1
2962,NA,BRITISH COLUMBIA,0.304993115,yes,no,2,1.1
2963,NA,BRITISH COLUMBIA,0.068851792,yes,no,2,1.1
2964,NA,BRITISH COLUMBIA,0.006941571,yes,no,2,1.1
2965,NA,BRITISH COLUMBIA,0.008967112,yes,no,3,1.1
2966,NA,BRITISH COLUMBIA,0.121934363,yes,no,2,1.1
2967,NA,BRITISH COLUMBIA,0.04381311,yes,no,2,1.1
2968,NA,BRITISH COLUMBIA,0.039236535,yes,no,2,1.1
2969,NA,BRITISH COLUMBIA,0.025092856,yes,no,3,1.1
2970,NA,BRITISH COLUMBIA,0.00940838,yes,no,3,1.1
2972,NA,BRITISH COLUMBIA,0.139082343,yes,no,2,1.1
2974,NA,BRITISH COLUMBIA,0.098212162,yes,no,2,1.1
2975,NA,BRITISH COLUMBIA,0.006263695,yes,no,2,1.1
2976,NA,BRITISH COLUMBIA,0.019813571,yes,no,3,1.1
2977,NA,BRITISH COLUMBIA,0.015717182,yes,no,2,1.1
2978,NA,BRITISH COLUMBIA,0.044911529,yes,no,2,1.1
2979,NA,BRITISH COLUMBIA,0.004853543,yes,no,3,1.1
2980,NA,BRITISH COLUMBIA,0.006577585,yes,no,1,1.1
2981,NA,BRITISH COLUMBIA,0.08526961,yes,no,3,1.1
2982,NA,BRITISH COLUMBIA,0.005370962,yes,no,1,1.1
2983,NA,BRITISH COLUMBIA,0.021429133,yes,no,3,1.1
2984,NA,BRITISH COLUMBIA,0.626834891,yes,no,3,1.1
2985,NA,BRITISH COLUMBIA,0.661809522,yes,no,1,1.1
2986,NA,BRITISH COLUMBIA,0.016266463,yes,no,3,1.1
2987,NA,BRITISH COLUMBIA,0.00832345,yes,no,3,1.1
2989,NA,BRITISH COLUMBIA,0.024770601,yes,no,3,1.1
2990,NA,BRITISH COLUMBIA,0.010436678,yes,no,3,1.1
2991,NA,BRITISH COLUMBIA,0.008772379,yes,no,2,1.1
2992,NA,BRITISH COLUMBIA,0.012965118,yes,no,2,1.1
2993,NA,BRITISH COLUMBIA,0.011019979,yes,no,2,1.1
2994,NA,BRITISH COLUMBIA,0.011890484,yes,no,3,1.1
2995,NA,BRITISH COLUMBIA,0.121699338,yes,no,3,1.1
2996,NA,BRITISH COLUMBIA,0.010246904,yes,no,2,1.1
2997,NA,BRITISH COLUMBIA,0.004748587,yes,no,4,1.1
2998,NA,BRITISH COLUMBIA,0.012843916,yes,no,4,1.1
2999,NA,BRITISH COLUMBIA,0.008750567,yes,no,2,1.1
3000,NA,BRITISH COLUMBIA,0.009925145,yes,no,2,1.1
3001,NA,BRITISH COLUMBIA,0.002469545,yes,no,3,1.1
3003,NA,BRITISH COLUMBIA,0.094900606,yes,no,1,1.1
3004,NA,BRITISH COLUMBIA,0.00958788,yes,no,3,1.1
3005,NA,BRITISH COLUMBIA,0.008998798,yes,no,3,1.1
3006,NA,BRITISH COLUMBIA,0.006973148,yes,no,4,1.1
3007,NA,BRITISH COLUMBIA,0.009805785,yes,no,1,1.1
3008,NA,BRITISH COLUMBIA,0.03944822,yes,no,2,1.1
3009,NA,BRITISH COLUMBIA,0.044019304,yes,no,2,1.1
3010,NA,BRITISH COLUMBIA,0.734089319,yes,no,2,1.1
3011,NA,BRITISH COLUMBIA,0.011258665,yes,no,2,1.1
3012,NA,BRITISH COLUMBIA,0.134354861,yes,no,2,1.1
3013,NA,BRITISH COLUMBIA,0.0070879,yes,no,3,1.1
3014,NA,BRITISH COLUMBIA,0.011559238,yes,no,2,1.1
3015,NA,BRITISH COLUMBIA,0.010143897,yes,no,2,1.1
3016,NA,BRITISH COLUMBIA,0.012273851,yes,no,4,1.1
3017,NA,BRITISH COLUMBIA,0.010612239,yes,no,2,1.1
3018,NA,BRITISH COLUMBIA,0.009364887,yes,no,2,1.1
3019,NA,BRITISH COLUMBIA,0.009560682,yes,no,2,1.1
3020,NA,BRITISH COLUMBIA,0.004524303,yes,no,4,1.1
3021,NA,BRITISH COLUMBIA,0.008183272,yes,no,4,1.1
3022,NA,BRITISH COLUMBIA,0.009748846,yes,no,4,1.1
3023,NA,BRITISH COLUMBIA,0.094417233,yes,no,4,1.1
3024,NA,BRITISH COLUMBIA,0.272141712,yes,no,3,1.1
3025,NA,BRITISH COLUMBIA,0.051337712,yes,no,3,1.1
3027,NA,BRITISH COLUMBIA,0.013199775,yes,no,3,1.1
3028,NA,BRITISH COLUMBIA,0.008589772,yes,no,3,1.1
3029,NA,BRITISH COLUMBIA,0.016619798,yes,no,3,1.1
3030,NA,BRITISH COLUMBIA,0.011239106,yes,no,4,1.1
3031,NA,BRITISH COLUMBIA,0.008656846,yes,no,4,1.1
3032,NA,BRITISH COLUMBIA,0.073981614,yes,no,4,1.1
3035,NA,BRITISH COLUMBIA,0.014757255,yes,no,4,1.1
3038,NA,BRITISH COLUMBIA,0.00574377,yes,no,4,1.1
3039,NA,BRITISH COLUMBIA,0.006084743,yes,no,3,1.1
3040,NA,BRITISH COLUMBIA,0.030809993,yes,no,4,1.1
3041,NA,BRITISH COLUMBIA,0.47705274,yes,no,3,1.1
3042,NA,BRITISH COLUMBIA,0.024404952,yes,no,3,1.1
3044,NA,BRITISH COLUMBIA,0.017870919,yes,no,3,1.1
3045,NA,BRITISH COLUMBIA,0.014253248,yes,no,3,1.1
3046,NA,BRITISH COLUMBIA,0.006594138,yes,no,3,1.1
3047,NA,BRITISH COLUMBIA,0.006828187,yes,no,4,1.1
3048,NA,BRITISH COLUMBIA,0.791841216,yes,no,3,1.1
3049,NA,BRITISH COLUMBIA,0.00456391,yes,no,4,1.1
3050,NA,BRITISH COLUMBIA,0.007706358,yes,no,3,1.1
3051,NA,BRITISH COLUMBIA,0.043063359,yes,no,3,1.1
3052,NA,BRITISH COLUMBIA,0.008379575,yes,no,4,1.1
3053,NA,BRITISH COLUMBIA,0.004956189,yes,no,3,1.1
3054,NA,BRITISH COLUMBIA,0.023606584,yes,no,4,1.1
3055,NA,BRITISH COLUMBIA,0.010788293,yes,no,3,1.1
3056,NA,BRITISH COLUMBIA,0.007186556,yes,no,3,1.1
3057,NA,BRITISH COLUMBIA,0.09679004,yes,no,4,1.1
3058,NA,BRITISH COLUMBIA,0.071624507,yes,no,3,1.1
3059,NA,BRITISH COLUMBIA,0.015012353,yes,no,4,1.1
3060,NA,BRITISH COLUMBIA,0.010991704,yes,no,3,1.1
3061,NA,BRITISH COLUMBIA,0.007490883,yes,no,3,1.1
3062,NA,BRITISH COLUMBIA,0.020643928,yes,no,3,1.1
3063,NA,BRITISH COLUMBIA,0.013827447,yes,no,3,1.1
3064,NA,BRITISH COLUMBIA,0.004710878,yes,no,3,1.1
3065,NA,BRITISH COLUMBIA,0.0104988,yes,no,3,1.1
3066,NA,BRITISH COLUMBIA,0.012071449,yes,no,4,1.1
3067,NA,BRITISH COLUMBIA,0.008683,yes,no,3,1.1
3068,NA,BRITISH COLUMBIA,0.008936273,yes,no,4,1.1
3069,NA,BRITISH COLUMBIA,0.010927703,yes,no,4,1.1
3070,NA,BRITISH COLUMBIA,0.007110289,yes,no,4,1.1
3071,NA,BRITISH COLUMBIA,0.005628185,yes,no,3,1.1
3072,NA,BRITISH COLUMBIA,0.005497104,yes,no,3,1.1
3073,NA,BRITISH COLUMBIA,0.00550265,yes,no,3,1.1
3074,NA,BRITISH COLUMBIA,0.011978041,yes,no,3,1.1
3075,NA,BRITISH COLUMBIA,0.008612621,yes,no,3,1.1
3076,NA,BRITISH COLUMBIA,0.009223939,yes,no,3,1.1
3077,NA,BRITISH COLUMBIA,0.018824387,yes,no,3,1.1
3078,NA,BRITISH COLUMBIA,0.007949478,yes,no,3,1.1
3079,NA,BRITISH COLUMBIA,0.017235705,yes,no,3,1.1
3080,NA,BRITISH COLUMBIA,0.015841143,yes,no,3,1.1
3081,NA,BRITISH COLUMBIA,0.034777791,yes,no,1,1.1
3083,NA,BRITISH COLUMBIA,0.028506663,yes,no,3,1.1
3084,NA,BRITISH COLUMBIA,0.035614172,yes,no,4,1.1
3085,NA,BRITISH COLUMBIA,0.115919671,yes,no,3,1.1
3086,NA,BRITISH COLUMBIA,0.019434601,yes,no,3,1.1
3087,NA,BRITISH COLUMBIA,0.008332067,yes,no,3,1.1
3088,NA,BRITISH COLUMBIA,0.077267066,yes,no,3,1.1
3090,NA,BRITISH COLUMBIA,0.00676304,yes,no,3,1.1
3092,NA,BRITISH COLUMBIA,0.184423749,yes,no,3,1.1
3093,NA,BRITISH COLUMBIA,0.007301423,yes,no,3,1.1
3094,NA,BRITISH COLUMBIA,0.02669073,yes,no,3,1.1
3095,NA,BRITISH COLUMBIA,0.020026942,yes,no,3,1.1
3096,NA,BRITISH COLUMBIA,0.359586446,yes,no,3,1.1
3097,NA,BRITISH COLUMBIA,0.021039836,yes,no,3,1.1
3098,NA,BRITISH COLUMBIA,0.009525749,yes,no,3,1.1
3099,NA,BRITISH COLUMBIA,0.021381331,yes,no,3,1.1
3100,NA,BRITISH COLUMBIA,0.042301067,yes,no,4,1.1
3101,NA,BRITISH COLUMBIA,0.008158956,yes,no,3,1.1
3102,NA,BRITISH COLUMBIA,0.005035857,yes,no,3,1.1
